22H034,22H034_R1.fastq.gz,22H034_R2.fastq.gz,22H034_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,485843908,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H035,22H035_R1.fastq.gz,22H035_R2.fastq.gz,22H035_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,831940823,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H036,22H036_R1.fastq.gz,22H036_R2.fastq.gz,22H036_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,1380858619,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H037,22H037_R1.fastq.gz,22H037_R2.fastq.gz,22H037_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,740955954,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H038,22H038_R1.fastq.gz,22H038_R2.fastq.gz,22H038_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,765424623,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H039,22H039_R1.fastq.gz,22H039_R2.fastq.gz,22H039_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,836063417,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H040,22H040_R1.fastq.gz,22H040_R2.fastq.gz,22H040_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,955192123,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H041,22H041_R1.fastq.gz,22H041_R2.fastq.gz,22H041_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,816078220,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H042,22H042_R1.fastq.gz,22H042_R2.fastq.gz,22H042_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,945982073,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
22H043,22H043_R1.fastq.gz,22H043_R2.fastq.gz,22H043_R0.fastq.gz,sites/MacColl_stickleback_lab_2/Shared Documents/HPC_data_backup/bigdata/trimmed_fqs,860944681,Nottingham,Gas_acu,NA,Pond,0,0,NA,NA,NA
